"Country","Year","Daily Cigarettes","Total Smokers","Total Female Smokers","Total Male Smokers","Population","Continent"
"Libya",2010,22.6,670930,20896,650034,6197667,"Africa"
"Libya",2011,20.799999,664177,20370,643806,6247438,"Africa"
"Libya",2012,20.9,669123,20424,648700,6285751,"Africa"
"Lithuania",1980,13.8,549164,118480,430684,3413202,"Europe"
"Lithuania",1981,13.8,555433,119097,436336,3432947,"Europe"
"Lithuania",1982,13.9,561171,119528,441644,3457179,"Europe"
"Lithuania",1983,14,566289,119807,446481,3485192,"Europe"
"Lithuania",1984,14.1,571632,120039,451593,3514205,"Europe"
"Lithuania",1985,14.3,577292,120251,457041,3544543,"Europe"
"Lithuania",1986,14.4,582883,120378,462505,3578914,"Europe"
"Lithuania",1987,14.6,588552,120289,468263,3616367,"Europe"
"Lithuania",1988,14.7,593390,119934,473456,3655049,"Europe"
"Lithuania",1989,14.9,597071,119325,477746,3684255,"Europe"
"Lithuania",1990,15.2,599492,118335,481157,3697838,"Europe"
"Lithuania",1991,15.5,601856,117347,484510,3704134,"Europe"
"Lithuania",1992,16.1,606951,117036,489915,3700114,"Europe"
"Lithuania",1993,16.9,613815,117302,496513,3682613,"Europe"
"Lithuania",1994,17.799999,623084,118709,504375,3657144,"Europe"
"Lithuania",1995,18.4,639127,124110,515017,3629102,"Europe"
"Lithuania",1996,18.9,654462,130357,524105,3601613,"Europe"
"Lithuania",1997,19.1,671516,140797,530719,3575137,"Europe"
"Lithuania",1998,19.1,685780,151369,534411,3549331,"Europe"
"Lithuania",1999,19.1,696727,161422,535305,3524238,"Europe"
"Lithuania",2000,19.1,703109,170223,532885,3499536,"Europe"
"Lithuania",2001,18.9,704367,176672,527695,3470818,"Europe"
"Lithuania",2002,18.6,705501,182825,522675,3443067,"Europe"
"Lithuania",2003,18,707775,188990,518785,3415213,"Europe"
"Lithuania",2004,17.299999,711666,195101,516565,3377075,"Europe"
"Lithuania",2005,16.4,719668,201132,518536,3322528,"Europe"
"Lithuania",2006,15.7,719778,203477,516300,3269909,"Europe"
"Lithuania",2007,14.9,722927,206282,516645,3231294,"Europe"
"Lithuania",2008,14.2,727205,209193,518012,3198231,"Europe"
"Lithuania",2009,13.8,733873,212353,521520,3162916,"Europe"
"Lithuania",2010,13.7,722428,208063,514365,3097282,"Europe"
"Lithuania",2011,13.5,720261,206636,513624,3028115,"Europe"
"Lithuania",2012,13.4,717098,204676,512422,2987773,"Europe"
"Luxembourg",1980,26.6,96196,40492,55703,364150,"Europe"
"Luxembourg",1981,26.5,96209,40383,55826,365225,"Europe"
"Luxembourg",1982,26.299999,96161,40246,55914,365525,"Europe"
"Luxembourg",1983,26.1,96106,40068,56038,365622,"Europe"
"Luxembourg",1984,25.700001,95825,39781,56044,365998,"Europe"
"Luxembourg",1985,25.299999,95529,39547,55982,366706,"Europe"
"Luxembourg",1986,24.6,95242,39424,55818,368355,"Europe"
"Luxembourg",1987,24,95129,39437,55693,370750,"Europe"
"Luxembourg",1988,23.200001,95208,39611,55597,373450,"Europe"
"Luxembourg",1989,22.4,95140,39857,55283,377100,"Europe"
"Luxembourg",1990,21.700001,94721,40469,54253,381850,"Europe"
"Luxembourg",1991,20.9,94324,41190,53134,387000,"Europe"
"Luxembourg",1992,20.4,93907,41682,52225,392175,"Europe"
"Luxembourg",1993,19.9,93664,42142,51522,397475,"Europe"
"Luxembourg",1994,19.299999,94433,42777,51656,402925,"Europe"
"Luxembourg",1995,18.799999,95615,43102,52513,408625,"Europe"
"Luxembourg",1996,18.299999,97142,43341,53800,414225,"Europe"
"Luxembourg",1997,17.9,98550,43354,55196,419450,"Europe"
"Luxembourg",1998,17.4,99707,43327,56381,424700,"Europe"
"Luxembourg",1999,17,100603,43373,57230,430475,"Europe"
"Luxembourg",2000,16.6,101470,43791,57679,436300,"Europe"
"Luxembourg",2001,16.200001,102276,44275,58001,441525,"Europe"
"Luxembourg",2002,15.9,102751,44518,58233,446175,"Europe"
"Luxembourg",2003,15.7,102207,44202,58005,451630,"Europe"
"Luxembourg",2004,15.7,101126,43754,57372,458095,"Europe"
"Luxembourg",2005,15.6,100088,43425,56663,465158,"Europe"
"Luxembourg",2006,15.5,100886,43653,57233,472637,"Europe"
"Luxembourg",2007,15.4,102003,43944,58060,479993,"Europe"
"Luxembourg",2008,15.4,102230,43886,58344,488650,"Europe"
"Luxembourg",2009,15.6,103013,44051,58961,497783,"Europe"
"Luxembourg",2010,15.5,103731,44378,59353,506953,"Europe"
"Luxembourg",2011,15.5,104810,44919,59891,518347,"Europe"
"Luxembourg",2012,15.5,106192,45617,60575,530946,"Europe"
"Macedonia",1980,22.9,469403,169942,299461,NA,NA
"Macedonia",1981,22.700001,477570,172941,304629,NA,NA
"Macedonia",1982,22.5,484975,175684,309291,NA,NA
"Macedonia",1983,22.299999,491875,178267,313608,NA,NA
"Macedonia",1984,22.1,499356,180975,318381,NA,NA
"Macedonia",1985,22.1,507549,183891,323658,NA,NA
"Macedonia",1986,22.1,517149,187229,329920,NA,NA
"Macedonia",1987,22.1,527384,190675,336709,NA,NA
"Macedonia",1988,22.200001,537327,193928,343399,NA,NA
"Macedonia",1989,22.299999,546278,196916,349362,NA,NA
"Macedonia",1990,22.4,552535,199167,353369,NA,NA
"Macedonia",1991,22.5,555639,200533,355106,NA,NA
"Macedonia",1992,22.6,556053,201248,354805,NA,NA
"Macedonia",1993,22.6,555078,201534,353544,NA,NA
"Macedonia",1994,22.700001,554691,201828,352863,NA,NA
"Macedonia",1995,22.6,556133,202499,353634,NA,NA
"Macedonia",1996,22.6,560002,203624,356379,NA,NA
"Macedonia",1997,22.200001,571223,207170,364053,NA,NA
"Macedonia",1998,22,581569,210091,371477,NA,NA
"Macedonia",1999,21.799999,590807,212613,378193,NA,NA
"Macedonia",2000,21.5,599210,214830,384381,NA,NA
"Macedonia",2001,21.299999,604901,216454,388447,NA,NA
"Macedonia",2002,21,609111,217802,391309,NA,NA
"Macedonia",2003,20.799999,612285,219050,393235,NA,NA
"Macedonia",2004,20.6,615687,220587,395100,NA,NA
"Macedonia",2005,20.299999,619445,222236,397209,NA,NA
"Macedonia",2006,20.1,623111,223660,399451,NA,NA
"Macedonia",2007,19.9,627074,225137,401936,NA,NA
"Macedonia",2008,19.6,631395,226698,404697,NA,NA
"Macedonia",2009,19.4,635374,228309,407065,NA,NA
"Macedonia",2010,19.200001,638896,230263,408633,NA,NA
"Macedonia",2011,19,642519,232479,410040,NA,NA
"Macedonia",2012,18.799999,645135,234006,411129,NA,NA
"Madagascar",1980,7.1999998,1051925,152079,899847,8716549,"Africa"
"Madagascar",1981,6.9000001,1075978,156224,919754,8971339,"Africa"
"Madagascar",1982,6.5999999,1100478,160452,940026,9234137,"Africa"
"Madagascar",1983,6.3000002,1127285,164944,962341,9504283,"Africa"
"Madagascar",1984,6,1155827,169581,986246,9780869,"Africa"
"Madagascar",1985,5.6999998,1186337,174606,1011731,10063493,"Africa"
"Madagascar",1986,5.4000001,1219464,180293,1039170,10352117,"Africa"
"Madagascar",1987,5.1999998,1254704,186498,1068206,10647753,"Africa"
"Madagascar",1988,5,1292748,193389,1099358,10952396,"Africa"
"Madagascar",1989,4.9000001,1334203,201207,1132996,11268653,"Africa"
"Madagascar",1990,4.6999998,1378002,209764,1168238,11598647,"Africa"
"Madagascar",1991,4.5,1422900,218946,1203954,11942809,"Africa"
"Madagascar",1992,4.3000002,1471657,229148,1242509,12301338,"Africa"
"Madagascar",1993,4,1525157,240517,1284639,12675469,"Africa"
"Madagascar",1994,3.8,1583176,253144,1330033,13066544,"Africa"
"Madagascar",1995,3.5999999,1645211,267054,1378157,13475403,"Africa"
"Madagascar",1996,3.4000001,1711281,282257,1429024,13902697,"Africa"
"Madagascar",1997,3.4000001,1702965,264074,1438892,14347860,"Africa"
"Madagascar",1998,3.4000001,1710009,251947,1458062,14808791,"Africa"
"Madagascar",1999,3.4000001,1730243,244918,1485325,15282524,"Africa"
"Madagascar",2000,3.5,1758428,241053,1517375,15766806,"Africa"
"Madagascar",2001,3.5999999,1789135,238183,1550951,16260933,"Africa"
"Madagascar",2002,3.5,1812835,233626,1579209,16765122,"Africa"
"Madagascar",2003,3.5,1830416,226437,1603979,17279139,"Africa"
"Madagascar",2004,3.5999999,1837401,214837,1622564,17802992,"Africa"
"Madagascar",2005,3.9000001,1768705,177422,1591283,18336722,"Africa"
"Madagascar",2006,4.1999998,1702691,144708,1557983,18880265,"Africa"
"Madagascar",2007,4.5999999,1645663,118339,1527324,19433520,"Africa"
"Madagascar",2008,5.0999999,1603934,98814,1505121,19996476,"Africa"
"Madagascar",2009,5.4000001,1586986,85447,1501540,20569115,"Africa"
"Madagascar",2010,5.5,1622557,84775,1537782,21151640,"Africa"
"Madagascar",2011,5.5999999,1672860,86419,1586440,21743970,"Africa"
"Madagascar",2012,5.6999998,1736849,89746,1647104,22346641,"Africa"
"Malawi",1980,17.4,428945,57351,371594,6250434,"Africa"
"Malawi",1981,17.299999,437724,58939,378785,6412380,"Africa"
"Malawi",1982,17.1,444970,60337,384633,6565985,"Africa"
"Malawi",1983,16.9,453610,61855,391756,6737924,"Africa"
"Malawi",1984,16.6,467717,63953,403763,6964613,"Africa"
"Malawi",1985,16.200001,489331,66806,422525,7268271,"Africa"
"Malawi",1986,15.8,519742,70564,449178,7666390,"Africa"
"Malawi",1987,15.4,557428,75190,482239,8141140,"Africa"
"Malawi",1988,14.9,597771,80208,517563,8636686,"Africa"
"Malawi",1989,14.4,634664,85018,549646,9075568,"Africa"
"Malawi",1990,13.8,663978,89079,574899,9404499,"Africa"
"Malawi",1991,13.3,684219,92333,591886,9600361,"Africa"
"Malawi",1992,12.8,696581,94796,601785,9685974,"Africa"
"Malawi",1993,12.2,704577,96908,607669,9710335,"Africa"
"Malawi",1994,11.7,711969,99217,612752,9745695,"Africa"
"Malawi",1995,11.2,722700,102219,620482,9844418,"Africa"
"Malawi",1996,10.8,737419,106049,631371,10022783,"Africa"
"Malawi",1997,10.7,742213,105290,636923,10264906,"Africa"
"Malawi",1998,10.5,748835,104993,643841,10552345,"Africa"
"Malawi",1999,10.4,755227,104701,650526,10854325,"Africa"
"Malawi",2000,10.3,759837,104012,655825,11148751,"Africa"
"Malawi",2001,10.4,752390,99906,652485,11432001,"Africa"
"Malawi",2002,10.4,746139,95931,650209,11713663,"Africa"
"Malawi",2003,10.5,742193,92243,649950,12000183,"Africa"
"Malawi",2004,10.5,740614,86679,653935,12301837,"Africa"
"Malawi",2005,10.6,741922,82286,659636,12625950,"Africa"
"Malawi",2006,10.6,745850,80069,665781,12973693,"Africa"
"Malawi",2007,10.7,751264,78398,672867,13341808,"Africa"
"Malawi",2008,10.8,759095,77229,681866,13727899,"Africa"
"Malawi",2009,10.9,770218,76386,693832,14128161,"Africa"
"Malawi",2010,10.9,788590,76009,712581,14539609,"Africa"
"Malawi",2011,10.9,813382,77092,736290,14962118,"Africa"
"Malawi",2012,10.8,842296,78562,763734,15396010,"Africa"
"Malaysia",1980,24.299999,1994018,78128,1915890,13798094,"Asia"
"Malaysia",1981,23.6,2034453,79786,1954667,14134060,"Asia"
"Malaysia",1982,23,2076147,81482,1994666,14471215,"Asia"
"Malaysia",1983,22.5,2121046,83239,2037807,14819430,"Asia"
"Malaysia",1984,21.9,2170886,85135,2085751,15192300,"Asia"
"Malaysia",1985,21.4,2234727,87440,2147287,15598924,"Asia"
"Malaysia",1986,21.1,2310905,90027,2220878,16043736,"Asia"
"Malaysia",1987,20.700001,2394241,92751,2301490,16522004,"Asia"
"Malaysia",1988,20.299999,2477850,95532,2382318,17022470,"Asia"
"Malaysia",1989,19.9,2557961,98290,2459671,17528961,"Asia"
"Malaysia",1990,19.5,2633744,101079,2532665,18029824,"Asia"
"Malaysia",1991,19.1,2703055,103847,2599209,18519941,"Asia"
"Malaysia",1992,18.6,2767768,106706,2661062,19002660,"Asia"
"Malaysia",1993,18.1,2830990,109634,2721356,19484901,"Asia"
"Malaysia",1994,17.6,2893398,112402,2780995,19977508,"Asia"
"Malaysia",1995,17.1,2958926,115043,2843883,20487604,"Asia"
"Malaysia",1996,16.6,3029254,117762,2911492,21017619,"Asia"
"Malaysia",1997,16.200001,3087480,119752,2967729,21562790,"Asia"
"Malaysia",1998,16.1,3162243,121515,3040727,22114647,"Asia"
"Malaysia",1999,16,3236036,123234,3112802,22661293,"Asia"
"Malaysia",2000,15.8,3302524,125135,3177389,23194252,"Asia"
"Malaysia",2001,15.8,3367933,127567,3240366,23709115,"Asia"
"Malaysia",2002,15.9,3424980,130441,3294540,24208391,"Asia"
"Malaysia",2003,15.9,3473537,133334,3340204,24698821,"Asia"
"Malaysia",2004,16.1,3491809,136011,3355798,25190647,"Asia"
"Malaysia",2005,16.299999,3512893,137900,3374993,25690615,"Asia"
"Malaysia",2006,16.299999,3558685,135255,3423431,26201954,"Asia"
"Malaysia",2007,16.200001,3613131,131992,3481139,26720367,"Asia"
"Malaysia",2008,16.1,3677770,128566,3549204,27236003,"Asia"
"Malaysia",2009,16,3760559,125875,3634684,27735038,"Asia"
"Malaysia",2010,15.7,3864928,124075,3740853,28208028,"Asia"
"Malaysia",2011,15.4,3977655,123611,3854044,28650962,"Asia"
"Malaysia",2012,15.2,4085928,127663,3958265,29068189,"Asia"
"Maldives",1980,27.4,17679,3317,14362,158271,"Asia"
"Maldives",1981,27.4,18207,3441,14766,163821,"Asia"
"Maldives",1982,27.4,18776,3565,15210,169849,"Asia"
"Maldives",1983,27.299999,19356,3692,15665,176255,"Asia"
"Maldives",1984,27.200001,19897,3810,16086,182848,"Asia"
"Maldives",1985,27.200001,20396,3926,16470,189540,"Asia"
"Maldives",1986,27.1,20868,4042,16825,196262,"Asia"
"Maldives",1987,27.1,21319,4163,17156,203024,"Asia"
"Maldives",1988,27.1,21747,4289,17458,209787,"Asia"
"Maldives",1989,27.200001,22160,4416,17744,216502,"Asia"
"Maldives",1990,27.299999,22582,4548,18034,223159,"Asia"
"Maldives",1991,27.5,23004,4683,18320,229743,"Asia"
"Maldives",1992,27.799999,23440,4825,18615,236271,"Asia"
"Maldives",1993,28.1,23925,4980,18945,242596,"Asia"
"Maldives",1994,28.4,24454,5152,19302,248582,"Asia"
"Maldives",1995,28.6,25085,5356,19729,254144,"Asia"
"Maldives",1996,28.700001,25812,5597,20215,259178,"Asia"
"Maldives",1997,28.700001,26699,5616,21084,263836,"Asia"
"Maldives",1998,28.700001,27637,5700,21937,268445,"Asia"
"Maldives",1999,28.6,28619,5824,22795,273522,"Asia"
"Maldives",2000,28.4,29659,5971,23687,279396,"Asia"
"Maldives",2001,28.200001,30764,6126,24638,286309,"Asia"
"Maldives",2002,28,31932,6273,25659,294185,"Asia"
"Maldives",2003,27.6,33154,6404,26750,302681,"Asia"
"Maldives",2004,27.200001,34470,6499,27971,311265,"Asia"
"Maldives",2005,26.700001,36045,6422,29623,319604,"Asia"
"Maldives",2006,26.1,37745,6353,31391,327489,"Asia"
"Maldives",2007,25.4,39558,6316,33242,335172,"Asia"
"Maldives",2008,24.700001,41461,6323,35138,343448,"Asia"
"Maldives",2009,24.1,43429,6394,37035,353391,"Asia"
"Maldives",2010,23.6,45162,6626,38536,365730,"Asia"
"Maldives",2011,23.200001,46819,6900,39919,380493,"Asia"
"Maldives",2012,22.799999,48450,7199,41251,397231,"Asia"
"Mali",1980,5.8000002,394923,59944,334979,7090124,"Africa"
"Mali",1981,5.8000002,400407,60838,339569,7234725,"Africa"
"Mali",1982,5.9000001,406580,61786,344794,7388670,"Africa"
"Mali",1983,5.9000001,412805,62721,350084,7545163,"Africa"
"Mali",1984,6,418056,63635,354421,7694857,"Africa"
"Mali",1985,6.0999999,421818,64498,357320,7831888,"Africa"
"Mali",1986,6.1999998,423653,65256,358398,7952863,"Africa"
"Mali",1987,6.3000002,424087,65898,358189,8062216,"Africa"
"Mali",1988,6.4000001,424600,66470,358130,8171525,"Africa"
"Mali",1989,6.5,426959,67089,359870,8296919,"Africa"
"Mali",1990,6.5999999,431862,67850,364012,8449915,"Africa"
"Mali",1991,6.6999998,439329,68652,370677,8635528,"Africa"
"Mali",1992,6.8000002,449333,69624,379710,8850334,"Africa"
"Mali",1993,6.8000002,461464,70711,390753,9087173,"Africa"
"Mali",1994,6.9000001,474834,71805,403029,9334893,"Africa"
"Mali",1995,7,488765,72918,415846,9585660,"Africa"
"Mali",1996,7.0999999,502804,74022,428782,9837575,"Africa"
"Mali",1997,7.1999998,514771,75658,439113,10094363,"Africa"
"Mali",1998,7.3000002,527771,77206,450565,10360564,"Africa"
"Mali",1999,7.4000001,542248,78810,463439,10642937,"Africa"
"Mali",2000,7.5,558050,80476,477575,10946448,"Africa"
"Mali",2001,7.5999999,575093,82306,492787,11271603,"Africa"
"Mali",2002,7.6999998,592962,84382,508580,11616890,"Africa"
"Mali",2003,7.8000002,612114,86757,525357,11982692,"Africa"
"Mali",2004,7.9000001,631188,90496,540692,12369078,"Africa"
"Mali",2005,8,651403,94518,556885,12775509,"Africa"
"Mali",2006,8.1000004,672540,98679,573861,13203378,"Africa"
"Mali",2007,8.3000002,693925,101740,592185,13651455,"Africa"
"Mali",2008,8.3999996,716458,104813,611645,14113578,"Africa"
"Mali",2009,8.5,740311,107847,632464,14581427,"Africa"
"Mali",2010,8.6000004,763965,110698,653266,15049352,"Africa"
"Mali",2011,8.6999998,786396,113256,673140,15514593,"Africa"
"Mali",2012,8.6999998,808244,115719,692525,15979492,"Africa"
"Malta",1980,36.299999,65589,27801,37788,316645,"Europe"
"Malta",1981,36.200001,67142,28238,38904,318982,"Europe"
"Malta",1982,36.200001,68813,28648,40164,325898,"Europe"
"Malta",1983,36.299999,70628,29079,41549,330524,"Europe"
"Malta",1984,36.400002,72511,29530,42981,330593,"Europe"
"Malta",1985,36.599998,74428,30022,44406,336452,"Europe"
"Malta",1986,36.900002,76300,30518,45782,342121,"Europe"
"Malta",1987,37.099998,78040,30989,47051,344485,"Europe"
"Malta",1988,37.299999,79502,31387,48116,347325,"Europe"
"Malta",1989,37.5,80740,31722,49018,350722,"Europe"
"Malta",1990,37.599998,81832,32016,49817,354170,"Europe"
"Malta",1991,37.700001,82738,32248,50490,363845,"Europe"
"Malta",1992,37.799999,83509,32420,51090,367618,"Europe"
"Malta",1993,37.799999,84146,32550,51597,371308,"Europe"
"Malta",1994,37.799999,84596,32647,51948,374797,"Europe"
"Malta",1995,37.799999,84840,32705,52135,377419,"Europe"
"Malta",1996,37.700001,84986,32746,52239,379905,"Europe"
"Malta",1997,37.900002,84333,32529,51804,382791,"Europe"
"Malta",1998,38,83766,32342,51423,385287,"Europe"
"Malta",1999,38.099998,83165,32145,51020,387578,"Europe"
"Malta",2000,38.200001,82366,31871,50495,390087,"Europe"
"Malta",2001,38.400002,81728,31620,50109,393028,"Europe"
"Malta",2002,38.599998,81098,31393,49705,395969,"Europe"
"Malta",2003,39.200001,79821,30954,48867,398582,"Europe"
"Malta",2004,39.799999,78698,30611,48087,401268,"Europe"
"Malta",2005,40.400002,77642,30341,47301,403834,"Europe"
"Malta",2006,40.900002,76897,30216,46681,405308,"Europe"
"Malta",2007,41.299999,76405,30181,46224,406724,"Europe"
"Malta",2008,41.400002,76240,30222,46019,409379,"Europe"
"Malta",2009,41.099998,77328,30431,46897,412477,"Europe"
"Malta",2010,40.900002,78143,30696,47448,414508,"Europe"
"Malta",2011,40.599998,79181,31015,48166,416268,"Europe"
"Malta",2012,40.299999,80354,31356,48998,420028,"Europe"
"Marshall Islands",1980,22.1,3256,377,2879,30574,"Oceania"
"Marshall Islands",1981,22.1,3428,397,3030,31883,"Oceania"
"Marshall Islands",1982,22.1,3577,415,3162,33330,"Oceania"
"Marshall Islands",1983,22,3741,434,3306,34881,"Oceania"
"Marshall Islands",1984,21.9,3916,455,3461,36564,"Oceania"
"Marshall Islands",1985,21.9,4109,478,3631,38331,"Oceania"
"Marshall Islands",1986,21.6,4307,502,3805,40212,"Oceania"
"Marshall Islands",1987,21.299999,4514,528,3986,42168,"Oceania"
"Marshall Islands",1988,21,4732,555,4177,44092,"Oceania"
"Marshall Islands",1989,20.700001,4890,575,4315,45827,"Oceania"
"Marshall Islands",1990,20.5,5032,593,4439,47265,"Oceania"
"Marshall Islands",1991,20.299999,5174,610,4564,48403,"Oceania"
"Marshall Islands",1992,20.1,5289,625,4665,49242,"Oceania"
"Marshall Islands",1993,19.9,5395,638,4756,49828,"Oceania"
"Marshall Islands",1994,19.6,5488,651,4837,50214,"Oceania"
"Marshall Islands",1995,19.299999,5567,661,4906,50454,"Oceania"
"Marshall Islands",1996,19.1,5649,671,4978,50523,"Oceania"
"Marshall Islands",1997,19.200001,5720,684,5036,50453,"Oceania"
"Marshall Islands",1998,19.200001,5802,698,5105,50356,"Oceania"
"Marshall Islands",1999,19.299999,5890,713,5177,50418,"Oceania"
"Marshall Islands",2000,19.4,5981,728,5253,50754,"Oceania"
"Marshall Islands",2001,19.4,6088,747,5342,51411,"Oceania"
"Marshall Islands",2002,19.5,6217,769,5448,52368,"Oceania"
"Marshall Islands",2003,19.6,6330,794,5536,53465,"Oceania"
"Marshall Islands",2004,19.700001,6441,820,5621,54476,"Oceania"
"Marshall Islands",2005,19.799999,6550,844,5705,55257,"Oceania"
"Marshall Islands",2006,19.799999,6660,870,5789,55765,"Oceania"
"Marshall Islands",2007,19.9,6769,895,5874,56046,"Oceania"
"Marshall Islands",2008,20,6880,919,5961,56166,"Oceania"
"Marshall Islands",2009,20.1,7003,944,6059,56255,"Oceania"
"Marshall Islands",2010,20.200001,7155,969,6186,56361,"Oceania"
"Marshall Islands",2011,20.200001,7312,994,6318,56524,"Oceania"
"Marshall Islands",2012,20.1,7478,1020,6457,56712,"Oceania"
"Mauritania",1980,14,77741,12290,65450,1540644,"Africa"
"Mauritania",1981,14,80307,12673,67633,1586496,"Africa"
"Mauritania",1982,14.1,83077,13079,69998,1633655,"Africa"
"Mauritania",1983,14.2,85958,13507,72451,1681859,"Africa"
"Mauritania",1984,14.6,89031,13960,75072,1730737,"Africa"
"Mauritania",1985,15,92164,14427,77737,1780033,"Africa"
"Mauritania",1986,15.4,95302,14895,80407,1829678,"Africa"
"Mauritania",1987,15.9,98603,15379,83223,1879756,"Africa"
"Mauritania",1988,16.5,102209,15915,86294,1930427,"Africa"
"Mauritania",1989,17.1,106073,16496,89577,1981902,"Africa"
"Mauritania",1990,17.9,110291,17129,93163,2034347,"Africa"
"Mauritania",1991,18.799999,114782,17774,97007,2087914,"Africa"
"Mauritania",1992,19.700001,119693,18477,101216,2142645,"Africa"
"Mauritania",1993,20.700001,124953,19221,105732,2198538,"Africa"
"Mauritania",1994,21.9,130810,20017,110793,2255520,"Africa"
"Mauritania",1995,23.1,137140,20853,116287,2313630,"Africa"
"Mauritania",1996,24.200001,143867,21724,122143,2372900,"Africa"
"Mauritania",1997,25.6,151110,22628,128482,2433567,"Africa"
"Mauritania",1998,27,159081,23614,135467,2496217,"Africa"
"Mauritania",1999,28.4,167646,24661,142985,2561584,"Africa"
"Mauritania",2000,29.700001,177102,25800,151302,2630217,"Africa"
"Mauritania",2001,31.200001,187291,27020,160271,2702405,"Africa"
"Mauritania",2002,32.700001,198201,28321,169880,2778097,"Africa"
"Mauritania",2003,34.099998,209193,29678,179515,2857150,"Africa"
"Mauritania",2004,35.700001,218831,31013,187818,2939246,"Africa"
"Mauritania",2005,37.200001,228315,32352,195963,3024198,"Africa"
"Mauritania",2006,38.099998,236406,33569,202837,3111908,"Africa"
"Mauritania",2007,38.900002,245673,34992,210681,3202512,"Africa"
